,vis_type,task,mark,resp
14829,scatter,compare,Text,1
14830,bar,retrieve,Shade,1
14831,bar,retrieve,Shade,0
14832,bar,filter,Shade,0
14833,bar,filter,Shade,1
14834,bar,range,Mark,1
14835,bar,range,Mark,1
14836,bar,trend,Text,1
14837,bar,trend,Text,1
14838,bar,compare,Text,1
14839,bar,compare,Text,1
14840,line,retrieve,Shade,0
14841,line,retrieve,Shade,0
14842,line,filter,Line,0
14843,line,filter,Line,1
14844,line,range,Mark,0
14845,line,range,Mark,1
14846,line,trend,Opacity,0
14847,line,trend,Opacity,1
14848,line,compare,Text,1
14849,line,compare,Text,1
14850,scatter,retrieve,Bound,0
14851,scatter,retrieve,Bound,1
14852,scatter,filter,Bound,0
14853,scatter,filter,Bound,0
14854,scatter,range,Text,0
14855,scatter,range,Text,1
14856,scatter,trend,Line,1
14857,scatter,trend,Line,0
14858,scatter,compare,Opacity,0
14859,scatter,compare,Opacity,0
14860,bar,retrieve,Color,1
14861,bar,retrieve,Color,1
14862,bar,filter,Line,1
14863,bar,filter,Line,1
14864,bar,range,Color,1
14865,bar,range,Color,1
14866,bar,trend,Text,1
14867,bar,trend,Text,1
14868,bar,compare,Text,0
14869,bar,compare,Text,1
14870,line,retrieve,Line,1
14871,line,retrieve,Line,1
14872,line,filter,Opacity,1
14873,line,filter,Opacity,0
14874,line,range,Text,1
14875,line,range,Text,0
14876,line,trend,Mark,1
14877,line,trend,Mark,1
14878,line,compare,Text,1
14879,line,compare,Text,1
14880,scatter,retrieve,Line,0
14881,scatter,retrieve,Line,1
14882,scatter,filter,Color,0
14883,scatter,filter,Color,0
14884,scatter,range,Color,1
14885,scatter,range,Color,0
14886,scatter,trend,Shade,1
14887,scatter,trend,Shade,1
14888,scatter,compare,Mark,0
14889,scatter,compare,Mark,1
14890,bar,retrieve,Bound,0
14891,bar,retrieve,Bound,1
14892,bar,filter,Opacity,1
14893,bar,filter,Opacity,1
14894,bar,range,Line,0
14895,bar,range,Line,0
14896,bar,trend,Shade,1
14897,bar,trend,Shade,1
14898,bar,compare,Opacity,0
14899,bar,compare,Opacity,1
14900,line,retrieve,Bound,1
14901,line,retrieve,Bound,0
14902,line,filter,Opacity,1
14903,line,filter,Opacity,1
14904,line,range,Opacity,0
14905,line,range,Opacity,0
14906,line,trend,Mark,1
14907,line,trend,Mark,1
14908,line,compare,Text,1
14909,line,compare,Text,0
14910,scatter,retrieve,Opacity,0
14911,scatter,retrieve,Opacity,1
14912,scatter,filter,Shade,1
14913,scatter,filter,Shade,1
14914,scatter,range,Color,0
14915,scatter,range,Color,0
14916,scatter,trend,Opacity,1
14917,scatter,trend,Opacity,0
14918,scatter,compare,Mark,0
14919,scatter,compare,Mark,0
14920,bar,retrieve,Color,0
14921,bar,retrieve,Color,1
14922,bar,filter,Opacity,1
14923,bar,filter,Opacity,1
14924,bar,range,Color,0
14925,bar,range,Color,0
14926,bar,trend,Text,1
14927,bar,trend,Text,1
14928,bar,compare,Opacity,1
14929,bar,compare,Opacity,0
14930,line,retrieve,Opacity,0
14931,line,retrieve,Opacity,1
14932,line,filter,Line,1
14933,line,filter,Line,0
14934,line,range,Opacity,1
14935,line,range,Opacity,0
14936,line,trend,Line,1
14937,line,trend,Line,0
14938,line,compare,Color,1
14939,line,compare,Color,1
14940,scatter,retrieve,Bound,0
14941,scatter,retrieve,Bound,0
14942,scatter,filter,Shade,1
14943,scatter,filter,Shade,0
14944,scatter,range,Color,0
14945,scatter,range,Color,0
14946,scatter,trend,Color,1
14947,scatter,trend,Color,0
14948,scatter,compare,Mark,1
14949,scatter,compare,Mark,1
14950,bar,retrieve,Bound,0
14951,bar,retrieve,Bound,1
14952,bar,filter,Bound,1
14953,bar,filter,Bound,0
14954,bar,range,Opacity,0
14955,bar,range,Opacity,0
14956,bar,trend,Opacity,0
14957,bar,trend,Opacity,1
14958,bar,compare,Opacity,1
14959,bar,compare,Opacity,1
14960,line,retrieve,Shade,1
14961,line,retrieve,Shade,0
14962,line,filter,Bound,1
14963,line,filter,Bound,1
14964,line,range,Line,0
14965,line,range,Line,0
14966,line,trend,Bound,1
14967,line,trend,Bound,1
14968,line,compare,Text,1
14969,line,compare,Text,0
14970,scatter,retrieve,Color,0
14971,scatter,retrieve,Color,1
14972,scatter,filter,Line,1
14973,scatter,filter,Line,1
14974,scatter,range,Opacity,0
14975,scatter,range,Opacity,1
14976,scatter,trend,Bound,1
14977,scatter,trend,Bound,0
14978,scatter,compare,Text,1
14979,scatter,compare,Text,1
14980,bar,retrieve,Opacity,0
14981,bar,retrieve,Opacity,1
14982,bar,filter,Opacity,1
14983,bar,filter,Opacity,0
14984,bar,range,Opacity,0
14985,bar,range,Opacity,1
14986,bar,trend,Bound,0
14987,bar,trend,Bound,1
14988,bar,compare,Opacity,1
14989,bar,compare,Opacity,1
14990,line,retrieve,Bound,1
14991,line,retrieve,Bound,1
14992,line,filter,Shade,0
14993,line,filter,Shade,1
14994,line,range,Text,1
14995,line,range,Text,0
14996,line,trend,Bound,0
14997,line,trend,Bound,0
14998,line,compare,Opacity,0
14999,line,compare,Opacity,1
15000,scatter,retrieve,Color,0
15001,scatter,retrieve,Color,1
15002,scatter,filter,Bound,0
15003,scatter,filter,Bound,1
15004,scatter,range,Opacity,1
15005,scatter,range,Opacity,1
15006,scatter,trend,Line,1
15007,scatter,trend,Line,0
15008,scatter,compare,Color,1
15009,scatter,compare,Color,1
15010,bar,retrieve,Opacity,1
15011,bar,retrieve,Opacity,0
15012,bar,filter,Bound,0
15013,bar,filter,Bound,1
15014,bar,range,Opacity,1
15015,bar,range,Opacity,0
15016,bar,trend,Text,1
15017,bar,trend,Text,0
15018,bar,compare,Color,1
15019,bar,compare,Color,0
15020,line,retrieve,Opacity,0
15021,line,retrieve,Opacity,1
15022,line,filter,Color,0
15023,line,filter,Color,0
15024,line,range,Text,1
15025,line,range,Text,0
15026,line,trend,Bound,1
15027,line,trend,Bound,1
15028,line,compare,Color,0
15029,line,compare,Color,0
15030,scatter,retrieve,Color,1
15031,scatter,retrieve,Color,1
15032,scatter,filter,Bound,0
15033,scatter,filter,Bound,1
15034,scatter,range,Line,0
15035,scatter,range,Line,1
15036,scatter,trend,Line,1
15037,scatter,trend,Line,1
15038,scatter,compare,Mark,1
15039,scatter,compare,Mark,1
15040,bar,retrieve,Bound,1
15041,bar,retrieve,Bound,0
15042,bar,filter,Bound,0
15043,bar,filter,Bound,1
15044,bar,range,Mark,1
15045,bar,range,Mark,1
15046,bar,trend,Mark,1
15047,bar,trend,Mark,1
15048,bar,compare,Mark,0
15049,bar,compare,Mark,0
15050,line,retrieve,Bound,1
15051,line,retrieve,Bound,1
15052,line,filter,Bound,1
15053,line,filter,Bound,0
15054,line,range,Opacity,1
15055,line,range,Opacity,1
15056,line,trend,Text,1
15057,line,trend,Text,0
15058,line,compare,Text,1
15059,line,compare,Text,0
15060,scatter,retrieve,Bound,0
15061,scatter,retrieve,Bound,1
15062,scatter,filter,Line,0
15063,scatter,filter,Line,1
15064,scatter,range,Opacity,0
15065,scatter,range,Opacity,1
15066,scatter,trend,Mark,0
15067,scatter,trend,Mark,0
15068,scatter,compare,Color,0
15069,scatter,compare,Color,0
15070,bar,retrieve,Opacity,0
15071,bar,retrieve,Opacity,1
15072,bar,filter,Shade,1
15073,bar,filter,Shade,1
15074,bar,range,Line,0
15075,bar,range,Line,1
15076,bar,trend,Line,1
15077,bar,trend,Line,1
15078,bar,compare,Mark,1
15079,bar,compare,Mark,1
15080,line,retrieve,Opacity,1
15081,line,retrieve,Opacity,0
15082,line,filter,Bound,0
15083,line,filter,Bound,0
15084,line,range,Color,1
15085,line,range,Color,0
15086,line,trend,Mark,1
15087,line,trend,Mark,1
15088,line,compare,Mark,1
15089,line,compare,Mark,0
15090,scatter,retrieve,Color,1
15091,scatter,retrieve,Color,1
15092,scatter,filter,Bound,1
15093,scatter,filter,Bound,0
15094,scatter,range,Color,1
15095,scatter,range,Color,1
15096,scatter,trend,Mark,1
15097,scatter,trend,Mark,0
15098,scatter,compare,Opacity,0
15099,scatter,compare,Opacity,1
15100,bar,retrieve,Shade,0
15101,bar,retrieve,Shade,0
15102,bar,filter,Opacity,1
15103,bar,filter,Opacity,1
15104,bar,range,Line,1
15105,bar,range,Line,1
15106,bar,trend,Mark,0
15107,bar,trend,Mark,1
15108,bar,compare,Color,1
15109,bar,compare,Color,0
15110,line,retrieve,Shade,0
15111,line,retrieve,Shade,0
15112,line,filter,Color,1
15113,line,filter,Color,1
15114,line,range,Mark,1
15115,line,range,Mark,1
15116,line,trend,Mark,0
15117,line,trend,Mark,0
15118,line,compare,Opacity,0
15119,line,compare,Opacity,1
15120,scatter,retrieve,Color,1
15121,scatter,retrieve,Color,1
15122,scatter,filter,Bound,1
15123,scatter,filter,Bound,0
15124,scatter,range,Color,1
15125,scatter,range,Color,1
15126,scatter,trend,Bound,1
15127,scatter,trend,Bound,0
15128,scatter,compare,Opacity,1
15129,scatter,compare,Opacity,1
15130,bar,retrieve,Shade,1
15131,bar,retrieve,Shade,0
15132,bar,filter,Opacity,1
15133,bar,filter,Opacity,0
15134,bar,range,Color,1
15135,bar,range,Color,1
15136,bar,trend,Color,0
15137,bar,trend,Color,1
15138,bar,compare,Opacity,1
15139,bar,compare,Opacity,1
15140,line,retrieve,Bound,0
15141,line,retrieve,Bound,1
15142,line,filter,Line,0
15143,line,filter,Line,0
15144,line,range,Mark,1
15145,line,range,Mark,1
15146,line,trend,Shade,1
15147,line,trend,Shade,1
15148,line,compare,Mark,1
15149,line,compare,Mark,0
15150,scatter,retrieve,Bound,1
15151,scatter,retrieve,Bound,0
15152,scatter,filter,Shade,1
15153,scatter,filter,Shade,1
15154,scatter,range,Text,1
15155,scatter,range,Text,1
15156,scatter,trend,Shade,1
15157,scatter,trend,Shade,1
15158,scatter,compare,Mark,0
15159,scatter,compare,Mark,1
15160,bar,retrieve,Color,1
15161,bar,retrieve,Color,0
15162,bar,filter,Bound,1
15163,bar,filter,Bound,0
15164,bar,range,Color,1
15165,bar,range,Color,1
15166,bar,trend,Opacity,1
15167,bar,trend,Opacity,1
15168,bar,compare,Color,1
15169,bar,compare,Color,1
15170,line,retrieve,Line,0
15171,line,retrieve,Line,1
15172,line,filter,Bound,1
15173,line,filter,Bound,1
15174,line,range,Mark,1
15175,line,range,Mark,1
15176,line,trend,Bound,1
15177,line,trend,Bound,1
15178,line,compare,Mark,0
15179,line,compare,Mark,1
15180,scatter,retrieve,Color,1
15181,scatter,retrieve,Color,0
15182,scatter,filter,Shade,1
15183,scatter,filter,Shade,0
15184,scatter,range,Text,1
15185,scatter,range,Text,1
15186,scatter,trend,Opacity,1
15187,scatter,trend,Opacity,1
15188,scatter,compare,Text,1
15189,scatter,compare,Text,1
15190,bar,retrieve,Line,0
15191,bar,retrieve,Line,0
15192,bar,filter,Line,0
15193,bar,filter,Line,1
15194,bar,range,Color,1
15195,bar,range,Color,1
15196,bar,trend,Line,0
15197,bar,trend,Line,0
15198,bar,compare,Opacity,1
15199,bar,compare,Opacity,1
15200,line,retrieve,Line,1
15201,line,retrieve,Line,1
15202,line,filter,Opacity,0
15203,line,filter,Opacity,0
15204,line,range,Line,0
15205,line,range,Line,1
15206,line,trend,Color,1
15207,line,trend,Color,1
15208,line,compare,Color,0
15209,line,compare,Color,1
15210,scatter,retrieve,Color,0
15211,scatter,retrieve,Color,1
15212,scatter,filter,Color,0
15213,scatter,filter,Color,0
15214,scatter,range,Text,1
15215,scatter,range,Text,1
15216,scatter,trend,Mark,1
15217,scatter,trend,Mark,1
15218,scatter,compare,Text,0
15219,scatter,compare,Text,1
15220,bar,retrieve,Opacity,1
15221,bar,retrieve,Opacity,1
15222,bar,filter,Bound,0
15223,bar,filter,Bound,0
15224,bar,range,Opacity,1
15225,bar,range,Opacity,1
15226,bar,trend,Text,1
15227,bar,trend,Text,1
15228,bar,compare,Opacity,1
15229,bar,compare,Opacity,1
15230,line,retrieve,Line,1
15231,line,retrieve,Line,0
15232,line,filter,Shade,0
15233,line,filter,Shade,1
15234,line,range,Line,0
15235,line,range,Line,1
15236,line,trend,Line,1
15237,line,trend,Line,1
15238,line,compare,Mark,1
15239,line,compare,Mark,0
15240,scatter,retrieve,Opacity,0
15241,scatter,retrieve,Opacity,1
15242,scatter,filter,Bound,1
15243,scatter,filter,Bound,1
15244,scatter,range,Opacity,1
15245,scatter,range,Opacity,1
15246,scatter,trend,Color,1
15247,scatter,trend,Color,1
15248,scatter,compare,Opacity,1
15249,scatter,compare,Opacity,1
15250,bar,retrieve,Opacity,0
15251,bar,retrieve,Opacity,0
15252,bar,filter,Shade,1
15253,bar,filter,Shade,1
15254,bar,range,Line,0
15255,bar,range,Line,1
15256,bar,trend,Text,1
15257,bar,trend,Text,1
15258,bar,compare,Opacity,1
15259,bar,compare,Opacity,1
15260,line,retrieve,Shade,1
15261,line,retrieve,Shade,0
15262,line,filter,Shade,1
15263,line,filter,Shade,1
15264,line,range,Line,1
15265,line,range,Line,0
15266,line,trend,Opacity,1
15267,line,trend,Opacity,1
15268,line,compare,Opacity,1
15269,line,compare,Opacity,0
15270,scatter,retrieve,Bound,0
15271,scatter,retrieve,Bound,1
15272,scatter,filter,Opacity,1
15273,scatter,filter,Opacity,1
15274,scatter,range,Color,1
15275,scatter,range,Color,1
15276,scatter,trend,Mark,1
15277,scatter,trend,Mark,1
15278,scatter,compare,Color,1
15279,scatter,compare,Color,1
15280,bar,retrieve,Bound,0
15281,bar,retrieve,Bound,1
15282,bar,filter,Bound,1
15283,bar,filter,Bound,0
15284,bar,range,Color,1
15285,bar,range,Color,0
15286,bar,trend,Bound,0
15287,bar,trend,Bound,1
15288,bar,compare,Text,1
15289,bar,compare,Text,1
15290,line,retrieve,Bound,1
15291,line,retrieve,Bound,1
15292,line,filter,Opacity,0
15293,line,filter,Opacity,1
15294,line,range,Color,0
15295,line,range,Color,1
15296,line,trend,Line,1
15297,line,trend,Line,1
15298,line,compare,Mark,0
15299,line,compare,Mark,1
15300,scatter,retrieve,Color,1
15301,scatter,retrieve,Color,0
15302,scatter,filter,Opacity,1
15303,scatter,filter,Opacity,0
15304,scatter,range,Color,1
15305,scatter,range,Color,0
15306,scatter,trend,Text,1
15307,scatter,trend,Text,1
15308,scatter,compare,Color,0
15309,scatter,compare,Color,1
15310,bar,retrieve,Opacity,1
15311,bar,retrieve,Opacity,0
15312,bar,filter,Shade,1
15313,bar,filter,Shade,1
15314,bar,range,Text,0
15315,bar,range,Text,0
15316,bar,retrieve,Shade,1
15317,bar,retrieve,Shade,0
15318,bar,filter,Color,0
15319,bar,filter,Color,1
15320,bar,range,Color,0
15321,bar,range,Color,0
15322,bar,trend,Shade,0
15323,bar,trend,Shade,1
15324,bar,compare,Text,1
15325,bar,compare,Text,0
15326,line,retrieve,Line,0
15327,line,retrieve,Line,0
15328,line,filter,Color,0
15329,line,filter,Color,0
15330,line,range,Mark,1
15331,line,range,Mark,1
15332,line,trend,Bound,0
15333,line,trend,Bound,0
15334,line,compare,Color,1
15335,line,compare,Color,1
15336,scatter,retrieve,Bound,0
15337,scatter,retrieve,Bound,0
15338,scatter,filter,Color,1
15339,scatter,filter,Color,1
15340,scatter,range,Mark,0
15341,scatter,range,Mark,1
15342,scatter,trend,Line,0
15343,scatter,trend,Line,0
15344,scatter,compare,Text,1
15345,scatter,compare,Text,0
15346,bar,retrieve,Color,1
15347,bar,retrieve,Color,0
15348,bar,filter,Bound,0
15349,bar,filter,Bound,0
15350,bar,range,Line,0
15351,bar,range,Line,1
15352,bar,trend,Text,1
15353,bar,trend,Text,1
15354,bar,compare,Opacity,1
15355,bar,compare,Opacity,1
15356,line,retrieve,Bound,0
15357,line,retrieve,Bound,1
15358,line,filter,Bound,0
15359,line,filter,Bound,0
15360,line,range,Mark,0
15361,line,range,Mark,1
15362,line,trend,Shade,1
15363,line,trend,Shade,1
15364,line,compare,Color,0
15365,line,compare,Color,0
15366,scatter,retrieve,Opacity,1
15367,scatter,retrieve,Opacity,0
15368,scatter,filter,Line,1
15369,scatter,filter,Line,1
15370,scatter,range,Line,1
15371,scatter,range,Line,0
15372,scatter,trend,Opacity,1
15373,scatter,trend,Opacity,1
15374,scatter,compare,Mark,0
15375,scatter,compare,Mark,1
15376,bar,retrieve,Opacity,1
15377,bar,retrieve,Opacity,1
15378,bar,filter,Opacity,1
15379,bar,filter,Opacity,0
15380,bar,range,Line,1
15381,bar,range,Line,1
15382,bar,trend,Color,1
15383,bar,trend,Color,1
15384,bar,compare,Opacity,1
15385,bar,compare,Opacity,0
15386,line,retrieve,Shade,1
15387,line,retrieve,Shade,0
15388,line,filter,Shade,1
15389,line,filter,Shade,0
15390,line,range,Line,1
15391,line,range,Line,1
15392,line,trend,Bound,1
15393,line,trend,Bound,1
15394,line,compare,Color,1
15395,line,compare,Color,0
15396,scatter,retrieve,Shade,0
15397,scatter,retrieve,Shade,0
15398,scatter,filter,Shade,0
15399,scatter,filter,Shade,1
15400,scatter,range,Mark,1
15401,scatter,range,Mark,1
15402,scatter,trend,Line,1
15403,scatter,trend,Line,1
15404,scatter,compare,Text,1
15405,scatter,compare,Text,1
15406,bar,retrieve,Line,0
15407,bar,retrieve,Line,0
15408,bar,filter,Shade,0
15409,bar,filter,Shade,0
15410,bar,range,Mark,1
15411,bar,range,Mark,1
15412,bar,trend,Text,1
15413,bar,trend,Text,1
15414,bar,compare,Mark,0
15415,bar,compare,Mark,1
15416,line,retrieve,Opacity,1
15417,line,retrieve,Opacity,1
15418,line,filter,Bound,1
15419,line,filter,Bound,1
15420,line,range,Color,0
15421,line,range,Color,1
15422,line,trend,Line,1
15423,line,trend,Line,0
15424,line,compare,Text,1
15425,line,compare,Text,0
15426,scatter,retrieve,Color,0
15427,scatter,retrieve,Color,0
15428,scatter,filter,Line,0
15429,scatter,filter,Line,1
15430,scatter,range,Line,1
15431,scatter,range,Line,1
15432,scatter,trend,Color,1
15433,scatter,trend,Color,1
15434,scatter,compare,Text,0
15435,scatter,compare,Text,1
15436,bar,retrieve,Opacity,1
15437,bar,retrieve,Opacity,1
15438,bar,filter,Bound,1
15439,bar,filter,Bound,0
15440,bar,range,Line,0
15441,bar,range,Line,0
15442,bar,trend,Bound,0
15443,bar,trend,Bound,1
15444,bar,compare,Text,1
15445,bar,compare,Text,1
15446,line,retrieve,Bound,0
15447,line,retrieve,Bound,0
15448,line,filter,Color,1
15449,line,filter,Color,0
15450,line,range,Text,0
15451,line,range,Text,1
15452,line,trend,Bound,1
15453,line,trend,Bound,1
15454,line,compare,Opacity,0
15455,line,compare,Opacity,1
15456,scatter,retrieve,Color,1
15457,scatter,retrieve,Color,0
15458,scatter,filter,Color,1
15459,scatter,filter,Color,1
15460,scatter,range,Text,1
15461,scatter,range,Text,0
15462,scatter,trend,Bound,1
15463,scatter,trend,Bound,1
15464,scatter,compare,Text,1
15465,scatter,compare,Text,1
15466,bar,retrieve,Color,1
15467,bar,retrieve,Color,1
15468,bar,filter,Shade,1
15469,bar,filter,Shade,0
15470,bar,range,Opacity,0
15471,bar,range,Opacity,1
15472,bar,trend,Opacity,1
15473,bar,trend,Opacity,0
15474,bar,compare,Text,1
15475,bar,compare,Text,1
15476,line,retrieve,Shade,1
15477,line,retrieve,Shade,0
15478,line,filter,Shade,0
15479,line,filter,Shade,1
15480,line,range,Line,1
15481,line,range,Line,1
15482,line,trend,Mark,0
15483,line,trend,Mark,1
15484,line,compare,Opacity,1
15485,line,compare,Opacity,0
15486,scatter,retrieve,Line,1
15487,scatter,retrieve,Line,1
15488,scatter,filter,Color,1
15489,scatter,filter,Color,1
15490,scatter,range,Mark,1
15491,scatter,range,Mark,0
15492,scatter,trend,Color,1
15493,scatter,trend,Color,1
15494,scatter,compare,Mark,1
15495,scatter,compare,Mark,1
15496,bar,retrieve,Shade,1
15497,bar,retrieve,Shade,0
15498,bar,filter,Color,1
15499,bar,filter,Color,1
15500,bar,range,Color,0
15501,bar,range,Color,0
15502,bar,trend,Text,1
15503,bar,trend,Text,1
15504,bar,compare,Mark,1
15505,bar,compare,Mark,0
15506,line,retrieve,Bound,0
15507,line,retrieve,Bound,1
15508,line,filter,Bound,1
15509,line,filter,Bound,0
15510,line,range,Color,1
15511,line,range,Color,0
15512,line,trend,Shade,1
15513,line,trend,Shade,1
15514,line,compare,Mark,1
15515,line,compare,Mark,0
15516,scatter,retrieve,Line,0
15517,scatter,retrieve,Line,1
15518,scatter,filter,Shade,1
15519,scatter,filter,Shade,1
15520,scatter,range,Color,1
15521,scatter,range,Color,0
15522,scatter,trend,Line,1
15523,scatter,trend,Line,1
15524,scatter,compare,Color,1
15525,scatter,compare,Color,0
15526,bar,retrieve,Shade,0
15527,bar,retrieve,Shade,0
15528,bar,filter,Bound,0
15529,bar,filter,Bound,0
15530,bar,range,Mark,0
15531,bar,range,Mark,1
15532,bar,trend,Color,0
15533,bar,trend,Color,1
15534,bar,compare,Color,1
15535,bar,compare,Color,0
15536,line,retrieve,Color,0
15537,line,retrieve,Color,0
15538,line,filter,Bound,1
15539,line,filter,Bound,1
15540,line,range,Color,1
15541,line,range,Color,1
15542,line,trend,Text,1
15543,line,trend,Text,0
15544,line,compare,Mark,0
15545,line,compare,Mark,1
15546,scatter,retrieve,Line,0
15547,scatter,retrieve,Line,0
15548,scatter,filter,Opacity,1
15549,scatter,filter,Opacity,1
15550,scatter,range,Mark,1
15551,scatter,range,Mark,0
15552,scatter,trend,Color,0
15553,scatter,trend,Color,1
15554,scatter,compare,Opacity,1
15555,scatter,compare,Opacity,1
15556,bar,retrieve,Line,0
15557,bar,retrieve,Line,0
15558,bar,filter,Opacity,0
15559,bar,filter,Opacity,0
15560,bar,range,Opacity,1
15561,bar,range,Opacity,0
15562,bar,trend,Opacity,1
15563,bar,trend,Opacity,1
15564,bar,compare,Mark,1
15565,bar,compare,Mark,1
15566,line,retrieve,Bound,0
15567,line,retrieve,Bound,0
15568,line,filter,Shade,1
15569,line,filter,Shade,0
15570,line,range,Color,0
15571,line,range,Color,0
15572,line,trend,Shade,0
15573,line,trend,Shade,0
15574,line,compare,Color,0
15575,line,compare,Color,0
15576,scatter,retrieve,Bound,1
15577,scatter,retrieve,Bound,0
15578,scatter,filter,Color,0
15579,scatter,filter,Color,0
15580,scatter,range,Opacity,0
15581,scatter,range,Opacity,0
15582,scatter,trend,Line,0
15583,scatter,trend,Line,1
15584,scatter,compare,Mark,1
15585,scatter,compare,Mark,1
15586,bar,retrieve,Bound,1
15587,bar,retrieve,Bound,1
15588,bar,filter,Line,1
15589,bar,filter,Line,0
15590,bar,range,Text,0
15591,bar,range,Text,0
15592,bar,trend,Opacity,1
15593,bar,trend,Opacity,1
15594,bar,compare,Color,1
15595,bar,compare,Color,1
15596,line,retrieve,Opacity,1
15597,line,retrieve,Opacity,1
15598,line,filter,Bound,1
15599,line,filter,Bound,1
15600,line,range,Mark,0
15601,line,range,Mark,0
15602,line,trend,Mark,1
15603,line,trend,Mark,1
15604,line,compare,Mark,0
15605,line,compare,Mark,1
15606,scatter,retrieve,Shade,0
15607,scatter,retrieve,Shade,1
15608,scatter,filter,Line,0
15609,scatter,filter,Line,1
15610,scatter,range,Opacity,0
15611,scatter,range,Opacity,1
15612,scatter,trend,Shade,0
15613,scatter,trend,Shade,0
15614,scatter,compare,Text,0
15615,scatter,compare,Text,1
15616,bar,retrieve,Bound,0
15617,bar,retrieve,Bound,0
15618,bar,filter,Line,1
15619,bar,filter,Line,0
15620,bar,range,Line,0
15621,bar,range,Line,0
15622,bar,trend,Shade,0
15623,bar,trend,Shade,0
15624,bar,compare,Opacity,1
15625,bar,compare,Opacity,1
15626,line,retrieve,Bound,0
15627,line,retrieve,Bound,0
15628,line,filter,Opacity,1
15629,line,filter,Opacity,1
15630,line,range,Color,1
15631,line,range,Color,0
15632,line,trend,Bound,1
15633,line,trend,Bound,0
15634,line,compare,Mark,1
15635,line,compare,Mark,1
15636,scatter,retrieve,Opacity,0
15637,scatter,retrieve,Opacity,0
15638,scatter,filter,Opacity,1
15639,scatter,filter,Opacity,1
15640,scatter,range,Opacity,0
15641,scatter,range,Opacity,0
15642,scatter,trend,Opacity,0
15643,scatter,trend,Opacity,1
15644,scatter,compare,Color,0
15645,scatter,compare,Color,1
15646,bar,retrieve,Line,1
15647,bar,retrieve,Line,1
15648,bar,filter,Opacity,1
15649,bar,filter,Opacity,0
15650,bar,range,Opacity,0
15651,bar,range,Opacity,0
15652,bar,retrieve,Opacity,0
15653,bar,retrieve,Opacity,1
15654,bar,filter,Opacity,1
15655,bar,filter,Opacity,1
15656,bar,retrieve,Shade,1
15657,bar,retrieve,Shade,1
15658,bar,filter,Shade,1
15659,bar,filter,Shade,1
15660,bar,range,Mark,0
15661,bar,range,Mark,1
15662,bar,trend,Bound,0
15663,bar,trend,Bound,1
15664,bar,compare,Color,1
15665,bar,compare,Color,0
15666,line,retrieve,Color,1
15667,line,retrieve,Color,1
15668,line,filter,Color,1
15669,line,filter,Color,0
15670,line,range,Text,1
15671,line,range,Text,1
15672,line,trend,Line,1
15673,line,trend,Line,1
15674,line,compare,Color,1
15675,line,compare,Color,0
15676,scatter,retrieve,Bound,1
15677,scatter,retrieve,Bound,0
15678,scatter,filter,Opacity,0
15679,scatter,filter,Opacity,1
15680,scatter,range,Opacity,1
15681,scatter,range,Opacity,1
15682,scatter,trend,Bound,1
15683,scatter,trend,Bound,0
15684,scatter,compare,Opacity,1
15685,scatter,compare,Opacity,1
15686,bar,retrieve,Opacity,1
15687,bar,retrieve,Opacity,1
15688,bar,filter,Line,0
15689,bar,filter,Line,1
15690,bar,range,Line,0
15691,bar,range,Line,1
15692,bar,trend,Opacity,0
15693,bar,trend,Opacity,1
15694,bar,compare,Mark,1
15695,bar,compare,Mark,1
15696,line,retrieve,Line,1
15697,line,retrieve,Line,1
15698,line,filter,Opacity,1
15699,line,filter,Opacity,0
15700,line,range,Color,1
15701,line,range,Color,1
15702,line,trend,Opacity,1
15703,line,trend,Opacity,1
15704,line,compare,Mark,1
15705,line,compare,Mark,1
15706,scatter,retrieve,Opacity,0
15707,scatter,retrieve,Opacity,1
15708,scatter,filter,Shade,1
15709,scatter,filter,Shade,0
15710,scatter,range,Opacity,1
15711,scatter,range,Opacity,0
15712,scatter,trend,Text,1
15713,scatter,trend,Text,0
15714,scatter,compare,Color,1
15715,scatter,compare,Color,1
15716,bar,retrieve,Color,1
15717,bar,retrieve,Color,0
15718,bar,filter,Line,1
15719,bar,filter,Line,1
15720,bar,range,Color,1
15721,bar,range,Color,1
15722,bar,trend,Shade,1
15723,bar,trend,Shade,1
15724,bar,compare,Color,1
15725,bar,compare,Color,1
15726,line,retrieve,Line,0
15727,line,retrieve,Line,0
15728,line,filter,Bound,1
15729,line,filter,Bound,1
15730,line,range,Text,1
15731,line,range,Text,1
15732,line,trend,Bound,1
15733,line,trend,Bound,1
15734,line,compare,Text,1
15735,line,compare,Text,1
15736,scatter,retrieve,Shade,1
15737,scatter,retrieve,Shade,1
15738,scatter,filter,Bound,1
15739,scatter,filter,Bound,1
15740,scatter,range,Opacity,1
15741,scatter,range,Opacity,1
15742,scatter,trend,Mark,1
15743,scatter,trend,Mark,1
15744,scatter,compare,Mark,1
15745,scatter,compare,Mark,1
15746,bar,retrieve,Shade,0
15747,bar,retrieve,Shade,1
15748,bar,filter,Shade,1
15749,bar,filter,Shade,0
15750,bar,range,Opacity,1
15751,bar,range,Opacity,1
15752,bar,trend,Shade,1
15753,bar,trend,Shade,0
15754,bar,compare,Mark,0
15755,bar,compare,Mark,1
15756,line,retrieve,Color,1
15757,line,retrieve,Color,0
15758,line,filter,Shade,1
15759,line,filter,Shade,1
15760,line,range,Text,0
15761,line,range,Text,1
